timestamp,Gender,Age,Role_raw,Education,Experience,Institution,CT1,CT2,CT3,CT4,CT5,"Theo Anh/Chị, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là gì?",Hạn chế quan trọng nhất cần điều chỉnh là gì?,GV1,GV2,GV3,GV4,GV5,Năng lực nào của giảng viên cần được bồi dưỡng ưu tiên trong giai đoạn tới?,CS1,CS2,CS3,CS4,QL1,QL2,QL3,QL4,PH1,PH2,PH3,PH4,GP1,GP2,GP3,GP4,GP5,"Theo Anh/Chị, giải pháp then chốt nhất để nâng cao chất lượng đào tạo nhân lực ngành kinh tế là gì?",Những rào cản lớn nhất khi triển khai các giải pháp trên hiện nay?,Role,missing_rate,straight_liner,timestamp_parsed,qc_item_out_of_range,qc_all_same,qc_low_var,qc_straight_liner,age_band,exp_band,qc_logic_inconsistent,response_hash,dup_rank,qc_duplicate,qc_exclude_final
2026-01-20 16:53:36.998,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,2,4,1,1,1,nan,nan,5,3,3,2,3,nan,5,5,4,4,2,4,4,5,4,4,4,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:53:36.998,False,False,False,False,1,1.0,False,a4e239e1d0ec6535f7cba112489f0c86,1,False,False
2026-01-20 16:53:48.174,Nữ,Dưới 25,Sinh viên,Đại học,nan,Trường Đại học Ngoại thương,4,4,3,4,4,"- Giảng dạy ứng dụng, case study và dự án thực tế
- Cơ hội thực tập, trải nghiệm doanh nghiệp","- Nhiều học phần mang tính lý thuyết, thiếu liên hệ thực tế",5,5,5,4,4,Ứng dụng lý thuyết vào thực tế,4,4,2,4,4,4,3,4,4,4,4,4,5,5,5,5,5,Gắn chặt đào tạo với nhu cầu thực tiễn của thị trường lao độnG,Chương trình đào tạo còn chậm thích ứng với thay đổi của thị trườnG,Sinh viên,0.0,False,2026-01-20 16:53:48.174,False,False,False,False,1,,False,80b2167ddfe0fbbded406018adf45566,1,False,False
2026-01-20 16:53:57.958,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,4,4,4,4,4,Gắn với thực tiễn,Chưa sâu về lí thuyết để áp dụng,4,4,4,4,4,Những trải nghiệm thực tiễn với kinh tế,4,4,4,4,3,3,3,3,4,4,4,4,4,5,5,5,5,Chất lượng giảng dạy tốt gắn với thực tiễn,Chưa có sự vận dụng lí thuyết,Sinh viên,0.0,False,2026-01-20 16:53:57.958,False,False,False,False,1,1.0,False,ad1619974227c236701ecb77a1923368,1,False,False
2026-01-20 16:54:10.368,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Ngoại Thương,4,4,3,3,3,Sinh viên được phát triển theo định hướng bản thân mong muốn. Có nhiều sự kiện để kết nối giữa các sinh viên.,"Kiến thức trong học phần còn chưa cụ thể, thiếu tính định hướng.",3,3,3,3,3,"Khả năng dẫn dắt, phân tích kiến thức trong bài giảng với tình huống thực tế.",2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,nan,nan,Sinh viên,0.0,False,2026-01-20 16:54:10.368,False,False,False,False,1,1.0,False,a66de67d567368d61dddf43b67ba6b91,1,False,False
2026-01-20 16:54:14.859,Nữ,Dưới 25,Sinh viên,Khác,nan,Trường Đại học Ngoại thương,4,4,4,3,4,Cung cấp đầy đủ lý thuyết chung và có cơ hội nghe chia sẻ từ chuyên gia,Chưa có nhiều thực hành,5,4,4,4,3,Truyền tải thông tin dễ hiểu nhưng vẫn đầy đủ,4,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,Thực hành thực tế,Cơ hội tiếp cận công việc,Sinh viên,0.0,False,2026-01-20 16:54:14.859,False,False,False,False,1,,False,c79fd697e12df9d21ba21a9d54aafa4d,1,False,False
2026-01-20 16:54:20.060,Nữ,Dưới 25,Sinh viên,Đại học,nan,Trường Đại học Ngoại Thương,3,2,3,2,3,Điểm mạnh lớn nhất của chương trình đào tạo hiện nay là cung cấp nền tảng kiến thức cơ bản tương đối đầy đủ cho người học.,"Hạn chế quan trọng nhất là nội dung đào tạo còn nặng lý thuyết, thiếu tính ứng dụng thực tiễn.",4,3,3,3,3,"Năng lực cần được bồi dưỡng ưu tiên là khả năng ứng dụng và giảng dạy các công cụ, công nghệ của kinh tế số trong thực tiễn.",1,2,2,4,3,4,2,4,4,4,4,3,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-20 16:54:20.060,False,False,False,False,1,,False,d289e9f6f052a7ec72a3d5c52d14e233,1,False,False
2026-01-20 16:54:20.386,Nữ,Dưới 25,Sinh viên,Đại học,nan,Trường Đại học Ngoại thương,4,4,4,5,5,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:54:20.386,False,False,False,False,1,,False,9c2e905e7bfd2410a7e8dfd777b2224b,1,False,False
2026-01-20 16:54:21.478,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,3,3,4,3,4,"Tích hợp AI và Công nghệ cao, phù hợp với thị trường lao động",Phương pháp giảng dạy còn lỗi thời,4,3,3,3,4,Năng lực sử dụng công nghệ,4,3,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,"- Áp dụng công nghệ số, cập nhật ứng dụng nhân tạo","- Không có đủ công nghệ, máy móc",Sinh viên,0.0,False,2026-01-20 16:54:21.478,False,False,False,False,1,1.0,False,0200e7cac36049b60df3b35462c23b89,1,False,False
2026-01-20 16:54:23.667,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,2,2,2,2,2,nan,nan,4,3,5,3,3,nan,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,1,3,nan,nan,Sinh viên,0.0,False,2026-01-20 16:54:23.667,False,False,False,False,1,1.0,False,c2c3891f3019e470252959804f80f8be,1,False,False
2026-01-20 16:54:25.701,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,4,4,4,4,"Theo em, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là sự số hoá nội dung học, giúp việc học ngày càng dễ dàng hơn đa nền tảng.","Hạn chế quan trọng nhất cần điều chỉnh là có một số nội dung số chưa phù hợp, trình bày chưa rõ ràng dẫn đến việc học và tiếp thu khó khăn hơn.",5,4,4,5,4,Em nghĩ là năng lực cập nhật tài liệu số ạ.,5,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,"Em nghĩ giải pháp then chốt nhất để nâng cao chất lượng đào tạo nhân lực ngành kinh tế là bồi dưỡng kiến thức kinh tế số, thực hành trong thực tiễn.",Các cơ sở hạ tầng chưa hoàn toàn đáp ứng được nhu cầu người học và đôi khi có một số lỗi phần mềm.,Sinh viên,0.0,False,2026-01-20 16:54:25.701,False,False,False,False,1,1.0,False,4af75dd419549753bf5b5470ed3b9734,1,False,False
2026-01-20 16:54:28.653,Nữ,Dưới 25,Sinh viên,Đại học,nan,Đại học Ngoại Thương,4,4,4,4,4,Có nhiều nội dung giảng dạy bắt kịp xu thế thời đại,Có lý thuyết nhưng thiếu thực hành,4,4,3,4,4,Năng lực sử dụng các ứng dụng để học trực tuyến,3,3,4,3,4,3,4,4,4,4,5,4,4,3,3,4,4,"Giải pháp then chốt nhất để nâng cao chất lượng đào tạo nhân lực ngành kinh tế là tăng cường sự gắn kết chặt chẽ giữa cơ sở đào tạo và doanh nghiệp, thị trường lao động bằng cách cập nhật chương trình, tăng thực hành, và xây dựng mô hình đào tạo kép, đồng thời đổi mới phương pháp giảng dạy, ứng dụng công nghệ số và phát triển kỹ năng mềm, kỹ năng số",nan,Sinh viên,0.0,False,2026-01-20 16:54:28.653,False,False,False,False,1,,False,72626ea726ce840b23c745e93199b81c,1,False,False
2026-01-20 16:54:36.858,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,3,3,2,3,3,"Chương trình đào tạo có nền tảng lý thuyết kinh tế tương đối vững, giúp người học hiểu rõ các nguyên lý cơ bản và có tư duy phân tích kinh tế, là cơ sở để tiếp cận các kiến thức mới trong bối cảnh kinh tế số.","Chương trình còn thiếu các học phần thực hành và ứng dụng công nghệ số (như AI, phân tích dữ liệu, Fintech), nội dung chưa theo kịp sự thay đổi nhanh của thị trường lao động và yêu cầu kỹ năng số từ doanh nghiệp.",4,3,3,3,3,"Năng lực ứng dụng công nghệ số trong giảng dạy và khả năng cập nhật, tích hợp các nội dung mới của kinh tế số (như phân tích dữ liệu, AI, Fintech) vào bài giảng thực tiễn.",4,4,4,4,4,5,4,4,3,4,4,4,4,5,4,3,3,"Đổi mới chương trình đào tạo theo hướng gắn chặt với thực tiễn và yêu cầu của kinh tế số, tăng cường các học phần thực hành, ứng dụng công nghệ số và kỹ năng phân tích dữ liệu, đồng thời đẩy mạnh hợp tác giữa nhà trường và doanh nghiệp.","Thiếu nguồn lực tài chính và nhân sự chất lượng cao, đặc biệt là giảng viên có chuyên môn sâu về công nghệ số; chương trình đào tạo còn cứng nhắc, khó cập nhật nhanh; sự phối hợp giữa nhà trường và doanh nghiệp chưa thực sự hiệu quả.",Sinh viên,0.0,False,2026-01-20 16:54:36.858,False,False,False,False,1,1.0,False,49b827404f7cef82d748e0b6fb466a76,1,False,False
2026-01-20 16:54:41.748,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,4,4,4,4,Thực tiễn,Không có,4,4,4,4,4,Không có,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,5,4,Đầu tư vào CSVC,Vốn,Sinh viên,0.0,False,2026-01-20 16:54:41.748,False,False,False,False,1,1.0,False,8d48905d09e2e0ad0d660fa684236032,1,False,False
2026-01-20 16:54:47.468,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường đại học Ngoại thương,4,3,3,3,3,Điểm mạnh lớn nhất là đã bước đầu ứng dụng công nghệ vào giáo trình dạy học,"Vẫn còn khá đơn giản, chưa đồng bộ, chưa đúng xu thế hiện đại, yêu cầu của thị trường",4,4,3,3,3,Khả năng ứng dụng công nghệ số trong công việc,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,Cập nhật cho đội ngũ giảng viên,"Thiếu môi trường chuyên nghiệp, đồng bộ để đào tạo",Sinh viên,0.0,False,2026-01-20 16:54:47.468,False,False,False,False,1,1.0,False,5db4ad0e31da11bf2da8e191bba9d28c,1,False,False
2026-01-20 16:54:57.217,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,5,4,5,4,"Điểm mạnh lớn nhất của chương trình đào tạo hiện nay là sự chuyển dịch từ việc truyền thụ kiến thức thuần túy sang phát triển năng lực và phẩm chất. Thay vì chỉ học thuộc lòng, chương trình giúp người học làm chủ kỹ năng thực tế thông qua việc tự chọn môn học theo sở trường, rèn luyện tư duy phản biện và ứng dụng công nghệ vào học tập. Điều này giúp học sinh không chỉ ""biết nhiều"" mà còn ""biết làm"", chủ động thích ứng với sự thay đổi của xã hội hiện đại.","Hạn chế lớn nhất là sự thiếu đồng bộ giữa mục tiêu phát triển năng lực và thực tế thi cử nặng về lý thuyết. Việc đổi mới chương trình vẫn đang bị rào cản bởi cơ sở vật chất chưa đáp ứng đủ và tâm lý ""chạy theo điểm số"", khiến học sinh chưa thực sự có không gian để trải nghiệm và sáng tạo hoàn toàn.",5,4,5,5,5,"Năng lực cần được bồi dưỡng ưu tiên nhất chính là năng lực ứng dụng công nghệ và trí tuệ nhân tạo (AI) vào giảng dạy. Trong kỷ nguyên số, giảng viên không chỉ đóng vai trò truyền thụ kiến thức mà phải trở thành người định hướng, thiết kế các hoạt động học tập tương tác và cá nhân hóa. Việc làm chủ các công cụ số giúp giảng viên đổi mới phương pháp dạy học, nâng cao tư duy phản biện cho sinh viên và thích ứng kịp thời với môi trường giáo dục không ngừng biến đổi.",5,5,5,5,4,4,4,4,4,5,5,4,4,5,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-20 16:54:57.217,False,False,False,False,1,1.0,False,fa3ea323210307771cb8e2615d5482bd,1,False,False
2026-01-20 16:55:06.060,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,4,4,4,4,4,nan,nan,5,4,5,5,4,nan,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-20 16:55:06.060,False,False,False,False,1,1.0,False,e0f1bcb3806a65a01703830f081cacd3,1,False,False
2026-01-20 16:55:15.359,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,4,2,2,2,"Được nhận nhiều chia sẻ về trải nghiệm thực tế, đủ những kiến thức cơ bản","Chênh lệch giữa lý thuyết và thực hành, chưa thực sự đào tạo chuyên sâu về một kĩ năng",4,3,3,3,3,Năng lực truyền đạt kiến thức,2,2,2,2,3,4,3,2,3,3,3,3,2,2,2,2,2,Tăng trải nghiệm thực tế,Tiền ạ,Sinh viên,0.0,False,2026-01-20 16:55:15.359,False,False,False,False,1,1.0,False,2e31920d300c75f91fcc901226b63495,1,False,False
2026-01-20 16:55:40.255,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường đại học Ngoại thương Hà Nội,5,5,5,5,4,"Bổ ích, nhiều cơ hội thực hành",Không có,5,5,5,5,5,Không có,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,"Mở ra nhiều cơ hội nhưng cũng cần phải đưa ra tiêu chí khắt khe. Đảm bảo nguồn nhân lực chất lượng, đạo đức, đam mê.",Chưa rõ,Sinh viên,0.0,False,2026-01-20 16:55:40.255,False,False,False,False,1,1.0,False,fba81510c822b72696e8e230bcc9cc29,1,False,False
2026-01-20 16:55:41.604,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,4,2,3,3,"Nhiều cơ hội, chương trình cho sinh viên áp dụng, thực hành thực tiễn, không quá phụ thuộc vào lý thuyết. Cơ sở vật chất tốt, hỗ trợ tối đa cho sinh viên.","Áp lực điểm số, thực hành chưa được áp dụng nhiều bằng lý thuyết",4,3,3,3,3,"Công nghệ, kỹ thuật số, sử dụng AI",3,3,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,"Phát triển tối đa cơ hội thực hành thực tiễn, học từ trải nghiệm, học thật, ứng dụng thật",Chưa đủ điều kiện cơ sở vật chất,Sinh viên,0.0,False,2026-01-20 16:55:41.604,False,False,False,False,1,1.0,False,4f659e469997423176641e79279713fd,1,False,False
2026-01-20 16:55:44.925,Nam,Dưới 25,Sinh viên,Đại học,nan,Trường Đại học Ngoại Thương,4,5,5,3,4,Liên hệ thực tiễn cao,Cần đi sâu thêm vào lí thuyết và áp dụng thực hành,4,4,4,5,3,Truyền đạt kiến thức,3,4,3,2,3,3,5,3,4,5,4,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:55:44.925,False,False,False,False,1,,False,33a2e69fd50b299681234e65ff9c0904,1,False,False
2026-01-20 16:55:51.341,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,4,4,3,4,nan,nan,4,4,4,4,4,nan,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-20 16:55:51.341,False,False,False,False,1,1.0,False,eed30637876d2aac747ea9ed6e8e9859,1,False,False
2026-01-20 16:55:56.718,Nữ,Dưới 25,Sinh viên,Đại học,nan,nan,4,4,3,3,4,nan,nan,4,4,4,4,4,nan,4,4,4,4,4,4,4,4,5,5,4,4,5,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-20 16:55:56.718,False,False,False,False,1,,False,0ddcaa98cc67f5345bf8cbd1a3e0e9db,1,False,False
2026-01-20 16:56:11.692,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Ngoại Thương,3,3,3,4,4,"tích hợp nhiều case study , làm việc nhóm , mô phòng kinh doanh , xây dựng dự án","còn nh chỗ nặng lí thuyết , thiếu thực hành sát với đi làm",4,4,3,3,3,"ứng dụng công nghệ , thiết kế bài giảng mới , cập nhật",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"có kiến thức , được luyện tập các tình huống mô phỏng",khó triển khai với qui mô lớn,Sinh viên,0.0,False,2026-01-20 16:56:11.692,False,False,False,False,1,1.0,False,a5f5ca107e0cd824ac29fa87d7692f7d,1,False,False
2026-01-20 16:56:13.974,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Ngoại Thương,5,4,5,4,5,nan,nan,4,4,4,4,4,nan,4,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:56:13.974,False,False,False,False,1,1.0,False,1ed088cb2ab447c5617e3850a9cc0bd3,1,False,False
2026-01-20 16:56:15.891,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,FTU,5,5,5,5,5,Flexible and interactive,chưa có nhiều cơ hội thực tập trong và ngoài nước,5,5,5,5,5,Em chưa có ý kiến gì ạ,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,Tạo cơ hội việc làm và thực tập ngay trong năm nhất và năm 2,em chưa có ý kiến gì ạ,Sinh viên,0.0,False,2026-01-20 16:56:15.891,False,False,False,False,1,1.0,False,b8be955da9324c4cf43217e564bd30b9,1,False,False
2026-01-20 16:56:24.359,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,3,4,5,5,5,nan,nan,5,4,5,5,5,nan,5,5,5,5,5,4,4,5,5,4,5,4,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:56:24.359,False,False,False,False,1,1.0,False,029af09b50372605a54213c98e30451a,1,False,False
2026-01-20 16:56:29.267,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,5,5,5,5,5,Có tính thực tiễn cao,Không có,5,5,5,5,5,Không có,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,Kiến thức áp dụng được trong đời sống,Không có,Sinh viên,0.0,False,2026-01-20 16:56:29.267,False,False,False,False,1,1.0,False,de16eb355a5876cd263a9052827a4735,1,False,False
2026-01-20 16:56:39.577,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,3,3,3,3,"Đa dạng kiến thức các khối ngành liên quan, cung cấp nền tảng về kinh tế, chính trị xã hội kĩ năng sống.","Còn lý thuyết, chưa thực sự thú vị ở một số môn nặng lý thuyết",4,4,3,3,3,"Em nghĩ là năng lực biến đổi thích nghi nhanh chóng với sự thay đổi của xã hội, thiết kế một lộ trình học phù hợp, điều chỉnh theo từng khóa",3,2,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-20 16:56:39.577,False,False,False,False,1,1.0,False,ad0e2da9aade8dccfcc8319b55c5261d,1,False,False
2026-01-20 16:56:55.741,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,5,5,4,4,4,nan,nan,5,4,5,5,5,nan,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:56:55.741,False,False,False,False,1,1.0,False,a6409f81e65dfe2e227085c05e800c3e,1,False,False
2026-01-20 16:57:04.101,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,5,4,5,4,5,Ứng dụng nhiều tiếng Anh,Dạ không có ạ,5,4,5,4,5,"Năng lực giảng dạy, truyền đạt thông tin ạ",5,4,5,4,4,4,4,5,5,4,4,4,4,4,4,5,5,Dạ tăng cường thực hành ạ,Dạ thiếu môi trường và cơ hội thực tế ạ,Sinh viên,0.0,False,2026-01-20 16:57:04.101,False,False,False,False,1,1.0,False,a2a4a443f9835e6c0ce6dfcafb69db94,1,False,False
2026-01-20 16:57:04.740,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,FTU,3,3,4,3,4,nan,nan,4,4,5,4,5,nan,3,2,2,3,5,5,5,4,5,4,5,4,4,3,4,3,2,nan,nan,Sinh viên,0.0,False,2026-01-20 16:57:04.740,False,False,False,False,1,1.0,False,8a291a8f38ea14c127dfca46a5953fe7,1,False,False
2026-01-20 16:57:05.905,Nữ,Dưới 25,Sinh viên,Đại học,nan,Đại học Ngoại thương,3,3,2,1,2,Sử dụng Tiếng Anh trong đào tạo,Chưa có nhiều hoạt động thực tiễn gắn với lý thuyết,4,3,3,2,2,"Áp dụng các kiến thức, thông tin thời sự để ứng dụng vào giảng dạy",4,4,4,4,2,2,2,4,3,2,2,2,3,3,2,2,2,nan,nan,Sinh viên,0.0,False,2026-01-20 16:57:05.905,False,False,False,False,1,,False,7e8d2562549936d8ba996dc129ca64a6,1,False,False
2026-01-20 16:57:20.247,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường ĐH Ngoại thương,4,4,5,2,3,Nắm bắt xu hướng thị trường lao động,Chưa biết,5,5,4,5,4,Không có,5,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:57:20.247,False,False,False,False,1,1.0,False,d9262106461fd16bfbe526803e4ec8aa,1,False,False
2026-01-20 16:57:30.232,Nữ,Dưới 25,Sinh viên,Khác,Dưới 5 năm,Trường Đại học Ngoại thương,4,3,3,3,3,"Điểm mạnh lớn nhất của chương trình đào tạo hiện nay là:
- Hiện chưa thấy rõ, có lẽ do em là học sinh năm nhất và chưa được tiếp xúc quá nhiều với những môn chuyên nganh",- Hiện chưa thấy rõ,4,4,5,5,3,nan,4,3,3,4,3,2,3,3,4,4,5,4,5,5,5,5,5,"Tạo những cơ hội cho trải nghiệm thực tế qua việc liên kết với các công ty, thực tập",nan,Sinh viên,0.0,False,2026-01-20 16:57:30.232,False,False,False,False,1,1.0,False,c594da4542d62bf0b20320e0dadc81a8,1,False,False
2026-01-20 16:57:30.812,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Ngoại Thương,4,4,4,4,4,Sinh viên được tạo điều kiện tìm hiểu sâu và rộng về các lĩnh vực kinh tế,nan,5,5,5,5,5,nan,4,4,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-20 16:57:30.812,False,False,False,False,1,1.0,False,97342904e509a0beb8635ad10b5f6b9d,1,False,False
2026-01-20 16:57:32.354,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,4,5,5,5,5,Cân đối giữa lý thuyết và thực hành trong chương trình học.,Ứng dụng công nghệ số vào công tác quản lí đào tạo.,5,5,4,5,5,Cập nhật tài liệu mới phù hợp.,3,3,4,5,3,5,5,4,4,4,5,5,5,5,5,5,5,Đầu tư cơ sở hạ tầng.,Hệ thống quản lí và cơ sở hạ tầng.,Sinh viên,0.0,False,2026-01-20 16:57:32.354,False,False,False,False,1,1.0,False,0b20ad767927480d87e3edce178bc097,1,False,False
